case_id,qid,property,track,class,subtype,confidence,selection_stratum,analysis_slice,main_score,diagnostic_only,popularity_bucket,constraint_family,truth_source,truth_token_kind,truth_tokens_preview,decision_branch,local_match_kind,local_match_source,tbox_revision_key,group_key,repair_locus_correct,historical_target_well_defined,target_visible_locally,extractor_missed_local_evidence,external_evidence_required,typec_judgment,typea_judgment,typeb_judgment,tbox_judgment,core_recommendation,notes,annotator_id,annotation_timestamp_utc
repair_Q123521_2445442127,Q123521,P19,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,head,Q21502838,repair_target.new_value,qid,"[""Q70202""]",external_by_elimination,,,,ABOX::Q123521::P19,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135502896_2388871353,Q135502896,P5236,A_BOX,TypeB,LOCAL_FOCUS_QID,high,TypeB_LOCAL_FOCUS_QID,main_ic_g_local_focus_qid,True,False,mid,Q21503250,repair_target.new_value,qid,"[""Q135502896""]",local_match,id_exact,FOCUS_QID,,ABOX::Q135502896::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q386122_2422271267,Q386122,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q386122::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q16438784_2446326778,Q16438784,P373,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Prosternini""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q16438784::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82078299_2425481249,Q82078299,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""247478""]",format_normalization,,,,ABOX::Q82078299::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q114321801_2441116718,Q114321801,P106,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,tail,Q53869507,none_expected,none_expected,[],delete_refined,,,,ABOX::Q114321801::P106,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1363545_2439874718,Q1363545,P227,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,mid,Q52004125,repair_target.new_value,literal,"[""11744894X""]",local_selection_confirmed,literal_exact,FOCUS_NON_TARGET_PROPERTY_TEXT,,ABOX::Q1363545::P227,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q15712356_P1782_2250979466,Q15712356,P1782,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,True,False,mid,Q21503250,none_expected,none_expected,[],,,,TBOX::P1782::2250979466,TBOX::P1782::2250979466,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q7734_1702618078,Q7734,P140,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,head,Q21503250,repair_target.new_value,qid,"[""Q3324698""]",external_by_elimination,,,,ABOX::Q7734::P140,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135503247_2404101603,Q135503247,P5236,A_BOX,TypeB,LOCAL_FOCUS_QID,high,TypeB_LOCAL_FOCUS_QID,main_ic_g_local_focus_qid,True,False,mid,Q21503250,repair_target.new_value,qid,"[""Q135503247""]",local_match,id_exact,FOCUS_QID,,ABOX::Q135503247::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q119245_2297179246,Q119245,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,mid,Q52004125,repair_target.new_value,numeric,"[""119169762""]",format_value_pruning,,,,ABOX::Q119245::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q72469678_2424590690,Q72469678,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""29363120"", ""9319847""]",external_by_elimination,,,,ABOX::Q72469678::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82114718_2425492935,Q82114718,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""276645""]",format_normalization,,,,ABOX::Q82114718::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4825660_2443617453,Q4825660,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Austrolepidotes""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q4825660::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682214_2297173284,Q55682214,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,mid,Q52004125,repair_target.new_value,numeric,"[""1051193907""]",format_value_pruning,,,,ABOX::Q55682214::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q5360360_2447089476,Q5360360,P373,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,high,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,True,False,head,Q21502838,repair_target.new_value,literal,"[""Elia, Keryneias""]",local_match,literal_exact,FOCUS_LABEL,,ABOX::Q5360360::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q31854135_2442784175,Q31854135,P373,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Náměstí Míru 251 (Týn nad Vltavou)""]",external_by_elimination,,,,ABOX::Q31854135::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1227431_2442982249,Q1227431,P197,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,head,Q21503250,repair_target.new_value,qid,"[""Q533236"", ""Q3836339"", ""Q666041"", ""Q15642563""]",external_by_elimination,,,,ABOX::Q1227431::P197,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q90536038_2425735162,Q90536038,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,tail,Q21502404,repair_target.new_value,numeric,"[""14388592""]",rule_deterministic,,,,ABOX::Q90536038::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q42401453_2440888611,Q42401453,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q42401453::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q8120_2443681018,Q8120,P1313,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,head,Q21503250,repair_target.new_value,qid,"[""Q65213614""]",external_by_elimination,,,,ABOX::Q8120::P1313,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q71821029_2447345727,Q71821029,P921,A_BOX,TypeA,SELF_LINK_REJECTION,high,TypeA_SELF_LINK_REJECTION,main_ic_l_self_link_rejection,True,False,tail,Q21503250,repair_target.new_value,qid,"[""Q45051448""]",self_link_rejection,,,,ABOX::Q71821029::P921,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q114871034_P1225_2327498904,Q114871034,P1225,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,tail,Q21502404,none_expected,none_expected,[],,,,TBOX::P1225::2327498904,TBOX::P1225::2327498904,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137274428_2441014897,Q137274428,P244,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,tail,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q137274428::P244,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4272898_2442334771,Q4272898,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,mid,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4272898::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100546769_1295708986,Q100546769,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,tail,Q21502404,repair_target.new_value,literal,"[""2010/si/522/made""]",external_by_elimination,,,,ABOX::Q100546769::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q91627_2297168815,Q91627,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,head,Q52004125,repair_target.new_value,numeric,"[""128906561""]",format_value_pruning,,,,ABOX::Q91627::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137397574_2442915141,Q137397574,P225,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,high,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,True,False,tail,Q21502838,repair_target.new_value,literal,"[""Trochilus rubricauda""]",local_match,literal_exact,FOCUS_LABEL,,ABOX::Q137397574::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682260_2297186727,Q55682260,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,tail,Q52004125,repair_target.new_value,numeric,"[""1051201063""]",format_value_pruning,,,,ABOX::Q55682260::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55676663_2297173046,Q55676663,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q55676663::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q46787778_2446941757,Q46787778,P2860,A_BOX,TypeA,SELF_LINK_REJECTION,high,TypeA_SELF_LINK_REJECTION,main_ic_l_self_link_rejection,True,False,mid,Q21510864,repair_target.new_value,qid,"[""Q38096425"", ""Q35809840"", ""Q43583135"", ""Q28265604"", ""Q34288599"", ""...(+6)""]",self_link_rejection,,,,ABOX::Q46787778::P2860,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q28400196_2447258614,Q28400196,P373,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Coaches of OL Lyonnes""]",external_by_elimination,,,,ABOX::Q28400196::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q5556962_2444411052,Q5556962,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Agylla collitoides""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q5556962::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q126283015_2445297216,Q126283015,P4404,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q126283015::P4404,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1905223_2297178941,Q1905223,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q1905223::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137423767_2444114469,Q137423767,P373,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,tail,Q21502838,repair_target.new_value,literal,"[""Comics artists from Costa Rica""]",rule_deterministic,,,,ABOX::Q137423767::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q854364_2422270197,Q854364,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q854364::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100545012_1295686192,Q100545012,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,tail,Q21502404,repair_target.new_value,literal,"[""2010/si/152/made""]",external_by_elimination,,,,ABOX::Q100545012::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q45282055_2446941597,Q45282055,P2860,A_BOX,TypeA,SELF_LINK_REJECTION,high,TypeA_SELF_LINK_REJECTION,main_ic_l_self_link_rejection,True,False,mid,Q21510864,repair_target.new_value,qid,"[""Q31169204"", ""Q51338136"", ""Q60764157""]",self_link_rejection,,,,ABOX::Q45282055::P2860,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q61692294_2447196514,Q61692294,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Semelangulus tokubeii""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q61692294::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682122_2297183248,Q55682122,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q55682122::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q74577630_2444407214,Q74577630,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,tail,Q21502838,repair_target.new_value,literal,"[""Isoëtes laurentiana""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q74577630::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q122922920_2440236730,Q122922920,P170,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,tail,Q21510865,repair_target.new_value,literal,"[""SOMEVALUE""]",external_by_elimination,,,,ABOX::Q122922920::P170,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137473626_2447321878,Q137473626,P244,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,tail,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q137473626::P244,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682097_2297173221,Q55682097,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,tail,Q52004125,repair_target.new_value,numeric,"[""1051178894""]",format_value_pruning,,,,ABOX::Q55682097::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137379963_2443215624,Q137379963,P373,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,high,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,True,False,tail,Q21502838,repair_target.new_value,literal,"[""The Rewynd""]",local_match,literal_exact,FOCUS_LABEL,,ABOX::Q137379963::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27455803_2424813218,Q27455803,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""3793360"", ""2777107"", ""2787496"", ""5181913""]",external_by_elimination,,,,ABOX::Q27455803::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q18967000_P2249_2265468275,Q18967000,P2249,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,mid,Q21502410,none_expected,none_expected,[],,,,TBOX::P2249::2265468275,TBOX::P2249::2265468275,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q63762452_2400047788,Q63762452,P18,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,mid,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q63762452::P18,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1706115_2297189384,Q1706115,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,mid,Q52004125,repair_target.new_value,numeric,"[""1051215536""]",format_value_pruning,,,,ABOX::Q1706115::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q20876514_2440875090,Q20876514,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q20876514::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q12758849_2442331064,Q12758849,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,mid,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q12758849::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q5591950_2309445074,Q5591950,P5838,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,head,Q21503250,repair_target.new_value,literal,"[""WGDEA4"", ""WGDPA4"", ""WGDJA4""]",external_by_elimination,,,,ABOX::Q5591950::P5838,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682115_2297176580,Q55682115,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,tail,Q52004125,repair_target.new_value,numeric,"[""1051179718""]",format_value_pruning,,,,ABOX::Q55682115::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q56276464_2439595160,Q56276464,P2088,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,high,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,True,False,mid,Q21502410,repair_target.new_value,literal,"[""blueground""]",local_match,literal_exact,FOCUS_LABEL,,ABOX::Q56276464::P2088,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q74775001_2447346252,Q74775001,P921,A_BOX,TypeA,SELF_LINK_REJECTION,high,TypeA_SELF_LINK_REJECTION,main_ic_l_self_link_rejection,True,False,tail,Q21503250,repair_target.new_value,qid,"[""Q1216998"", ""Q4932206""]",self_link_rejection,,,,ABOX::Q74775001::P921,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2393983_2396579845,Q2393983,P18,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,head,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q2393983::P18,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q55846055_P282_1707966882,Q55846055,P282,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,mid,Q21510865,none_expected,none_expected,[],,,,TBOX::P282::1707966882,TBOX::P282::1707966882,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1976_2422270329,Q1976,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q1976::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q28497346_2442333932,Q28497346,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,mid,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q28497346::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q30922055_2442334217,Q30922055,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,tail,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q30922055::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q107520288_2444909581,Q107520288,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,tail,Q21502838,repair_target.new_value,literal,"[""Beauveria petelotii""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q107520288::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137459201_2444482683,Q137459201,P2397,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,tail,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q137459201::P2397,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82101968_2425487135,Q82101968,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,tail,Q21502404,repair_target.new_value,numeric,"[""11984337""]",format_normalization,,,,ABOX::Q82101968::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q54599376_2297175832,Q54599376,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q54599376::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
