case_id,qid,property,track,class,subtype,confidence,selection_stratum,analysis_slice,main_score,diagnostic_only,popularity_bucket,constraint_family,truth_source,truth_token_kind,truth_tokens_preview,decision_branch,local_match_kind,local_match_source,tbox_revision_key,group_key,repair_locus_correct,historical_target_well_defined,target_visible_locally,extractor_missed_local_evidence,external_evidence_required,typec_judgment,typea_judgment,typeb_judgment,tbox_judgment,core_recommendation,notes,annotator_id,annotation_timestamp_utc
reform_Q189021_P31_2440675178,Q189021,P31,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,head,Q21510851,none_expected,none_expected,[],,,,TBOX::P31::2440675178,TBOX::P31::2440675178,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q16154335_P2094_2443310519,Q16154335,P2094,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q21503250,none_expected,none_expected,[],,,,TBOX::P2094::2443310519,TBOX::P2094::2443310519,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q318750_P1953_2441340938,Q318750,P1953,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,head,Q52004125,none_expected,none_expected,[],,,,TBOX::P1953::2441340938,TBOX::P1953::2441340938,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q192936_2442803675,Q192936,P26,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21502838,repair_target.new_value,qid,"[""Q61022391"", ""Q61022814""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q192936::P26,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q123256958_2166733851,Q123256958,P6425,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q123256958::P6425,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100548208_1295700391,Q100548208,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2011/si/106/made""]",external_by_elimination,,,,ABOX::Q100548208::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4524043_2442335157,Q4524043,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,mid,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4524043::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q131293762_P1343_2439160008,Q131293762,P1343,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q21510865,none_expected,none_expected,[],,,,TBOX::P1343::2439160008,TBOX::P1343::2439160008,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q689824_2442854781,Q689824,P57,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21510865,repair_target.new_value,qid,"[""Q1927170"", ""Q95810931""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q689824::P57,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q4654670_P656_696618495,Q4654670,P656,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q53869507,none_expected,none_expected,[],,,,TBOX::P656::696618495,TBOX::P656::696618495,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2078535_2441060815,Q2078535,P1464,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502838,repair_target.new_value,qid,"[""Q65599042""]",external_by_elimination,,,,ABOX::Q2078535::P1464,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q63902446_2333512978,Q63902446,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,tail,Q21510859,repair_target.new_value,qid,"[""Q99867894""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q63902446::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q12633819_P434_2439609481,Q12633819,P434,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,mid,Q52004125,none_expected,none_expected,[],,,,TBOX::P434::2439609481,TBOX::P434::2439609481,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q3383222_P640_2313446717,Q3383222,P640,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q19474404,none_expected,none_expected,[],,,,TBOX::P640::2313446717,TBOX::P640::2313446717,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q1299641_P917_696617454,Q1299641,P917,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,head,Q19474404,none_expected,none_expected,[],,,,TBOX::P917::696617454,TBOX::P917::696617454,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q33412104_2442408667,Q33412104,P373,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q21502838,none_expected,none_expected,[],delete_refined,,,,ABOX::Q33412104::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q97369469_P434_2439609481,Q97369469,P434,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q52004125,none_expected,none_expected,[],,,,TBOX::P434::2439609481,TBOX::P434::2439609481,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q149723_2086414681,Q149723,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q19474404,repair_target.new_value,literal,"[""EUPEXI""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q149723::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q112980892_P345_2442929033,Q112980892,P345,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q21502838,none_expected,none_expected,[],,,,TBOX::P345::2442929033,TBOX::P345::2442929033,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q624028_2447088024,Q624028,P373,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q21502838,repair_target.new_value,literal,"[""Credit default swap""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q624028::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55681943_2297193490,Q55681943,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q52004125,repair_target.new_value,numeric,"[""1051149401""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q55681943::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q12210412_2086438047,Q12210412,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q19474404,repair_target.new_value,literal,"[""PHABRA""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q12210412::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100540595_1295672660,Q100540595,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2008/si/364/made""]",external_by_elimination,,,,ABOX::Q100540595::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q126702612_P7959_2439847902,Q126702612,P7959,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q21510865,none_expected,none_expected,[],,,,TBOX::P7959::2439847902,TBOX::P7959::2439847902,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1280339_2425210538,Q1280339,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""114770""]",external_by_elimination,,,,ABOX::Q1280339::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q123089260_P31_2442704771,Q123089260,P31,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q21510851,none_expected,none_expected,[],,,,TBOX::P31::2442704771,TBOX::P31::2442704771,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1608878_2447210596,Q1608878,P225,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q21502838,repair_target.new_value,literal,"[""Conus profundorum""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q1608878::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q5122921_P2249_2265468275,Q5122921,P2249,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,head,Q21502410,none_expected,none_expected,[],,,,TBOX::P2249::2265468275,TBOX::P2249::2265468275,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q53306951_2441301223,Q53306951,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q52004125,repair_target.new_value,qid,"[""Q3061675""]",external_by_elimination,,,,ABOX::Q53306951::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q31831588_2442369993,Q31831588,P373,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q21502838,none_expected,none_expected,[],delete_refined,,,,ABOX::Q31831588::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q131431598_P1225_2327498904,Q131431598,P1225,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,mid,Q21502404,none_expected,none_expected,[],,,,TBOX::P1225::2327498904,TBOX::P1225::2327498904,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q22692016_2297175986,Q22692016,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q52004125,repair_target.new_value,numeric,"[""1135276641""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q22692016::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q42398026_2440876933,Q42398026,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q42398026::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100540631_1295672719,Q100540631,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2015/si/165/made""]",external_by_elimination,,,,ABOX::Q100540631::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100539216_1295673234,Q100539216,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2014/si/398/made""]",external_by_elimination,,,,ABOX::Q100539216::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100542941_1295680747,Q100542941,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2016/si/256/made""]",external_by_elimination,,,,ABOX::Q100542941::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q134738025_P403_2442802452,Q134738025,P403,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,TRUE,FALSE,tail,Q21503250,none_expected,none_expected,[],,,,TBOX::P403::2442802452,TBOX::P403::2442802452,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682145_2297195571,Q55682145,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q52004125,repair_target.new_value,numeric,"[""1051180694""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q55682145::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q110749_2297169011,Q110749,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q52004125,repair_target.new_value,numeric,"[""119090201""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q110749::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q42404324_2440889361,Q42404324,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q42404324::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100537396_1295675280,Q100537396,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2007/si/630/made""]",external_by_elimination,,,,ABOX::Q100537396::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q95890693_2442893459,Q95890693,P7902,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q52004125,repair_target.new_value,numeric,"[""1062157842""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q95890693::P7902,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q905776_2425735351,Q905776,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""1072983""]",external_by_elimination,,,,ABOX::Q905776::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q214501_2297199486,Q214501,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q52004125,repair_target.new_value,numeric,"[""135706548""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q214501::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q114321801_2441116718,Q114321801,P106,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,tail,Q53869507,none_expected,none_expected,[],delete_refined,,,,ABOX::Q114321801::P106,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q15712356_P1782_2250979466,Q15712356,P1782,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,TRUE,FALSE,mid,Q21503250,none_expected,none_expected,[],,,,TBOX::P1782::2250979466,TBOX::P1782::2250979466,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q67405858_2333806063,Q67405858,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,tail,Q21510859,repair_target.new_value,qid,"[""Q99868032""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q67405858::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q923032_2441188455,Q923032,P19,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21502838,repair_target.new_value,qid,"[""Q2868593""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q923032::P19,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q74835984_2443538720,Q74835984,P5208,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q74835984::P5208,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q7734_1702618078,Q7734,P140,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21503250,repair_target.new_value,qid,"[""Q3324698""]",external_by_elimination,,,,ABOX::Q7734::P140,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q67405484_2333804767,Q67405484,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,tail,Q21510859,repair_target.new_value,qid,"[""Q99868032""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q67405484::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q22687721_2446571853,Q22687721,P356,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q22687721::P356,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3037223_2441312435,Q3037223,P31,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_UNKNOWN_OR_SPARSE_DIAGNOSTIC,main_ic_e_elim,TRUE,FALSE,tail,Q21510851,repair_target.new_value,qid,"[""Q1573906""]",external_by_elimination,,,,ABOX::Q3037223::P31,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q11972_2441757218,Q11972,P421,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,medium,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21503250,repair_target.new_value,qid,"[""Q6655"", ""Q6723"", ""Q25989"", ""Q207020""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q11972::P421,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1227431_2442982249,Q1227431,P197,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21503250,repair_target.new_value,qid,"[""Q533236"", ""Q3836339"", ""Q666041"", ""Q15642563""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q1227431::P197,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q42401453_2440888611,Q42401453,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q42401453::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q15830914_2441300038,Q15830914,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q52004125,repair_target.new_value,qid,"[""Q3061675""]",external_by_elimination,,,,ABOX::Q15830914::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q123256781_2166582901,Q123256781,P6425,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q123256781::P6425,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1382421_2445735998,Q1382421,P136,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21503250,repair_target.new_value,qid,"[""Q130232""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q1382421::P136,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q114871034_P1225_2327498904,Q114871034,P1225,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,tail,Q21502404,none_expected,none_expected,[],,,,TBOX::P1225::2327498904,TBOX::P1225::2327498904,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q123396557_2446633305,Q123396557,P585,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q52004125,repair_target.new_value,date,"[""+1983-00-00T00:00:00Z""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q123396557::P585,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q123259888_2166570018,Q123259888,P6425,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q123259888::P6425,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1091415_2425196155,Q1091415,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""119427""]",external_by_elimination,,,,ABOX::Q1091415::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
